177,257,12.821,26.457,26.924,2.67,95.429,273.29,3.1571,26.243,8.0871
59.517,20.7,9.675,11.857,5.5983,9.605,22.557,546.33,18.25,36.35,11.7
21.683,19.498,6.1167,250,17.798,32.15,50.4,530.33,13.55,42.3,42.833
114.01,95.538,18.087,27.959,10.977,19.576,46.275,843,10.219,28.712,32.459
39.888,27.912,9.4225,85.375,14.775,25.775,47.725,393.63,8.1625,25.369,37.2
140.33,135.5,14.798,16.583,23.425,9.2633,20.183,491.17,14.683,25.633,12.295
248.75,369.5,69.8,112.97,22.075,197.75,1092,439.5,17.325,73.575,29.075
74.35,75.05,71.5,130,61.6,25.7,42.05,562.5,46.7,117.5,302
32.4,22.83,7.26,112.9,17.693,18.05,37.9,386.1,12.904,34.22,45.38
85.42,25.1,6.682,6.452,21.878,12.92,23.162,330,4.154,22.04,104.46
24.196,20.27,32.843,338.75,53.625,13.954,29.055,241,16.747,30.545,27.566
23.325,17.075,19.903,19.625,17.545,18.682,39.65,446.5,33.9,68.475,206
20.467,9.6,22.667,30.867,7.21,128.33,263.67,3502,14.727,30.133,43.233
66.367,51.95,10.522,19.433,10.058,11.7,29.233,768.17,18.517,47.9,54.267
468.5,701.25,240.25,408.75,27.875,58.275,288.75,1122.8,35.7,205.55,42.3
93.211,36.467,7.2156,11.316,23.163,9.19,22.444,613.44,12.534,31.878,11.14
1320.5,1853,1363.5,2209,36.65,87.15,520.5,7.445,177,1043.5,632.5
64.867,53.35,10.577,81.417,26.217,17.685,33.5,493.83,10.118,29.75,54.15
34.586,25.914,14.557,44.114,16.731,27,57.786,1459.3,32,78.029,147.86
55.829,1.3414,17.194,119.14,30.243,10.441,16.057,325.57,1.0443,2.9657,1.1614
101.15,29.5,14.59,15.985,7.065,25.75,47.1,512,40.1,90.55,124.5
72.1,51.333,14.35,28.827,11.127,18.833,39.233,499,4.5333,104.5,5.7867
36.2,22.033,10.07,13.27,9.3267,46.25,68.883,460.67,8.6767,25,48.25
