98.2,30,5.47,2.27,11.7,3.46,19.6,820,40,71.7,40
25.5,22.7,44.9,248,223,44.1,89,3078,35.5,70.4,103
257,200,40.7,41,13.7,7.43,42.6,271,43.3,155,92.2
41.133,16.633,3.3767,2.45,17.667,18.367,30.567,384,18.6,62.2,22.4
89.7,97.35,12.66,17.365,43.75,19.295,57,213,4.95,16.9,5.93
545.67,819.5,14.433,56.317,20.583,2.1933,55.5,140.17,4.4933,25.245,10.607
50.1,43.8,7.76,8.925,5.555,12.27,49.4,419.5,13.45,39.6,3.325
105.67,60.233,5.07,6.1833,18.5,19.167,33.767,319.33,14.18,25.733,11.857
38.467,27.167,18.467,43.4,9.38,11.97,27.8,617,14.62,37.633,93.967
63.76,23.88,7.836,251.4,60.12,8.876,18.746,515,19.3,33.24,13.916
59.033,37.367,12.583,106.27,15.633,7.27,11.487,269.67,13.133,22.833,21.437
31.35,13.35,81.45,193,36.8,13.05,28.65,618,22.5,29.2,31.05
24.7,21.567,10.087,48.633,10.897,23.5,60.3,320,9.51,34.233,15.913
50.733,20.7,32,120.33,31.967,43.4,79.6,2141.7,8.83,41.933,8.3667
12.887,8.8167,13.73,44.233,23.033,143.67,200.33,1298.3,8.4233,18.5,29.48
29.1,35.667,8.6467,20.6,28.333,10.79,27.5,647.33,18.8,39.667,13.163
96.65,30.05,25.15,63.65,34.5,9.93,20,401.5,13.9,26.4,5.78
539.25,849.25,13.175,32.657,16.1,3.6275,115.63,290.5,3.135,40.1,12.59
100,79.9,149,400,131,81.3,107,610,21.1,62.1,95.6
95.45,151.5,24.8,25.55,12.215,15.75,25,593.5,8.35,13.68,29.5
6.64,8.885,9.47,28.435,10.28,34.8,93.3,1055.5,21.3,43.5,17.3
30,31.533,13.943,15.347,13.533,22.067,48.067,854.33,61.733,165.33,299.33
478.5,760,86.25,153,18.05,23.3,102.15,563.5,12.34,34.34,44.35
123.5,87.3,31.75,75.35,9.59,31.4,54.9,1197,11.245,25.15,52.2
109.9,165.88,119.56,212.4,7.794,131.62,894,27.52,73.46,451.4,191
50.075,24.225,8.8525,5.7875,30.675,15.635,33.35,718.5,14.775,29.025,14.51
54.05,19.55,16.35,77.05,19.9,21.7,48.1,673,9.7,68.5,13.935
28.04,23.122,71.68,450,72.84,26.126,44.74,1204,10.28,26.24,30.24
27.25,31.6,14.55,75.125,29.9,10.593,20.675,419,15.2,27.675,6.785
26.925,20.27,35.575,39.725,18.008,27.675,50.125,856.5,17.425,35.875,70.275
44.79,40.3,15.475,124,47.25,1.8475,53.775,168.25,2.5925,25.4,9.82
54.08,40.9,11.974,20.68,7.862,15.88,33.748,424.8,33,83.66,146.2
32.78,24.86,7.294,17.69,8.226,23.36,38.94,473.2,9.572,23.44,36.94
57.7,52.16,13.892,89.886,20.56,115.6,311,6265,27.806,63.4,106.1
31.275,15.553,12.76,13.853,11.3,13.74,29.8,451.25,8.4875,29.225,108.5
104.4,61.7,55.65,55.7,51.75,16.5,44.95,1160,12.85,41.25,26.1
47.85,2.375,20.05,128,23.6,31.755,48.2,1219,1,2.85,1.27
9.16,5.12,6.4433,188,27.767,10.783,23.367,643.67,17.767,34.067,6.2867
192,129,14.033,112.07,13.837,10.463,17.533,643.67,19.183,33.467,18.257
104.26,40.92,9.196,14.932,24.98,10.68,23.34,615.2,9.422,30.9,6.336
81.62,35.46,5.926,3.984,7.048,16.978,29.74,326.2,13.76,29.04,15.794
48.167,58.8,29.133,47.6,15.79,32,68.533,922.33,12.02,37.533,21.9
28.15,15.898,18.482,23.05,9.7833,23.067,35.45,311.33,18.25,32.85,12.483
23.35,1.005,25,26.9,26.3,14.615,23.35,306.5,1.265,40.85,1.665
35.467,17.533,14.953,46.9,15.01,18.367,34.2,470,23.067,43.667,14.277
35.567,33.8,2.81,32.167,10.877,17.4,38.933,345,15.367,35.3,14.103
44.9,34.275,26.407,23.095,11.545,57.125,137.5,1958.8,13.455,28.6,44.575
958,1446.5,10.435,18.9,28.05,8.86,61.3,1794,8.075,30.3,15.25
86.6,66.1,22.1,26.9,18.3,73,106,1860,56.2,131,167
20.167,21.6,28.5,54.6,17.3,99.667,174.33,1731.3,14.02,25.7,51.967
22.7,18.543,7.3625,9.8075,10.827,9.45,31.5,389.75,10.79,22.4,45.775
135.37,218,334.33,657.33,18.727,74.2,526,12.913,89.333,493.33,231.67
94.1,38.967,10.53,110,14.967,11.5,21.6,515.33,17.087,19.5,7.4467
32.267,17.98,9.335,15.237,5.9767,28.417,45.25,517.83,28.267,64.967,87.917
91.925,142.5,356.5,688,38.262,100.75,531.75,546,49.725,301.25,48.1
28.633,2.17,32.367,34,44.6,14.37,17.933,308.67,1,3.2833,1.4567
48.8,31.15,27.4,120.5,20.15,13.35,34.25,713.5,4.335,10.45,13.77
40.325,26.725,17.625,187.75,22.625,17.265,36.6,1170.5,5.5925,14.27,8.9625
91.95,58.2,33.45,231.5,91.65,32.8,57.2,740,29.35,68.5,66.8
20.5,9.22,50.9,161,71,10.7,19.3,449,7.77,17.3,61.5
55.4,60.85,6.86,163.5,43.7,8.91,13,624,7.785,20.2,9.47
35.375,7.2125,12.093,118.5,32.6,19,28.625,355.25,1.8625,149.5,3.8775
259.5,405,427.5,763,15.485,30.45,169,14.1,181.5,1015.5,152
105,1.01,17.9,217,57.3,33.7,42.9,632,1,138,1.79
33.4,21.1,1.73,204,30,58.3,95.6,491,23.7,60.4,95.6
162.5,71.4,24.7,134.5,21.95,37.55,63.25,1794.5,12.625,19.9,6.395
55.2,17.7,6.97,123.67,26.833,11.833,23.533,474,30.4,46.267,14.917
100.38,85.2,17.525,79.3,38.7,12.675,36.025,890,10.255,25.975,33.825
20,22.15,21.922,260.25,34.85,26.055,49.15,252,14.11,28.75,28.7
498.67,759.67,143,334.33,30.8,230.33,1161.3,473.67,33.1,171.9,63.1
542,777,557,1009,60.4,302,1596,890,44.9,237,20.5
181,213,229,890,45.3,73,340,1334,13.1,47.8,55.7
6.525,10.105,20.8,20.6,2.2,21.25,41.8,817,9.745,22.7,33.95
31.567,15.767,8.2,13.667,54.4,30.7,44.7,344,2.75,15.773,81.3
55.667,23.617,9.0883,255.83,37.433,21.067,40.25,379.83,18.383,28.567,11.685
74.175,21.425,17.275,21.475,8.9825,11.198,25.075,457.25,21.625,34.325,7.5925
36.8,22.75,6.11,79.3,13.9,5.41,9.54,175,55.2,121.5,140
43.267,43.8,5.7267,20.833,21.133,27.667,63.967,1003,11.3,29.433,33.8
5.99,19.3,9.73,10.9,48.3,16.5,24.6,679,53.3,73,25
35.6,16.647,10.18,8,9.2067,14.833,38.567,791.33,13.49,42.367,9.6167
16.7,8.855,19.2,181.5,46.25,114.7,165,2839,2.245,55.65,2.45
43.3,24.68,24.32,26.18,2.324,9.804,20.26,687.8,11.362,25.46,28.5
58.3,2.19,79.1,514,136,35.9,47,692,12.9,1018,1.57
86.6,29.7,20,57.8,92.2,16.4,31.1,340,17.3,34.3,11.2
73.75,63.2,10.565,10.88,25.05,66.45,179,1610.5,11.175,28.15,24.2
53.78,29.314,12.17,185.8,25.38,46.66,79.34,1016.4,14.62,21.4,26.71
240,398,253,430.67,4.7633,80.867,493,6.4633,90.067,553,176.67
63.8,26,2.65,5.215,9.29,27.15,79.15,2017,30.85,65,16.18
110.5,32,8.225,52.95,31.1,58.25,99.7,1036.5,20.35,32.35,15.75
50.9,37.5,51.4,99.1,82.8,16.1,44.5,1670,23.1,65.5,163
36.025,20.2,105.28,420.25,90,14.657,27.7,656.75,12.227,24.5,32.55
64.9,99.1,193,340,25,37.9,186,233,16.5,106,19.3
44.7,24.4,2.535,95.05,10.165,22.4,44.3,1134,7.925,27.385,72.8
80.933,49.7,14.9,21.333,8.5933,12.14,27.567,887.33,9.62,30.333,80.067
