39.233,18.733,6.21,6.08,15.833,35.133,60.133,842.67,25.867,46.167,6.9767
11.7,4.37,6.61,153,26.4,37.9,118,947,48.3,102,145
33.957,22.799,8.9114,183.43,29.729,24.414,36.214,319,17.014,28.886,8.8529
152.67,246.67,264,487,10.933,94.467,643.33,15.26,200,1166.7,246.67
56.317,24.817,8.28,159.83,20.85,32.868,73.083,2084.7,10.012,20.917,25.543
33.4,25.95,5.13,8.89,4.715,10.36,49.7,468,84.05,202,199.5
45.8,28.9,16.867,18.567,20.183,13.2,29.8,659,8.1267,26.567,114.13
26.4,17,51.9,47.8,8.2,22.9,37.9,257,50.9,71.7,27.9
80.683,67.1,12.693,20.883,11.537,19.817,34.65,279.83,13.607,30.883,31.45
71.167,2.6133,11.373,17.867,23.7,11.36,14.967,239.33,1.1967,2.9667,1.61
60.5,42.875,7.08,59.55,9.7875,15.325,45.125,417,17.05,42.925,40.825
32.54,24.46,11.19,35.08,12.85,14.72,32.38,445.4,42.14,107.62,275.4
204,355,115,196,10.6,111,604,1472,31.3,193,34.6
11.973,11.79,17.325,13.36,8.715,35.4,52.825,548.5,12.618,30.85,45.65
151,48.7,10.8,29.7,64.9,5.88,21.5,685,1,86.6,3.05
182.5,273,71.95,211.5,29.95,35,120,973.5,66.45,350,144.1
34.725,26.381,23.468,32.566,19.183,55.75,137,3389.2,9.99,30.028,43.691
20.35,20.925,11.853,17.565,13.713,10.95,30.15,784.75,20.243,54.15,15.762
36.75,23.85,17.375,37.975,7.285,10.955,26.775,616.5,15.565,38.775,100.72
21.3,13.5,11.5,20,95.6,18.9,28.9,491,3,17.3,73.7
25.453,14.182,6.1783,402.33,60.4,13.712,24.983,369.33,10.222,16.51,4.2683
25.2,15.143,8.7325,12.683,11.77,72.95,128.75,1472.5,20.42,54.025,78.275
39.093,32.575,13.487,404.5,73.725,59.8,142.5,1902.8,9.365,22.475,47.675
24.15,23.9,91.35,68.25,32.95,22.65,58.65,1928.5,14.6,39.1,78.75
1442.3,2060,568.67,946.33,29.4,54.9,297,713.33,25.5,137.07,28.867
25.625,14.715,31.55,58.075,21.945,29.825,69.9,2339.5,7.605,11.608,26.213
49.6,42.933,31.8,33.233,10.963,7,11.883,222.33,11.473,28.7,37.7
272.75,411.5,207.72,341.25,7.33,132.75,892.25,17.295,251.75,1435.3,437.75
114,31.606,11.498,231.2,44.68,25.74,31.7,327.4,12.436,21.258,13.796
50.3,46.15,7.145,10.385,11.735,23.05,43.3,540,2.115,8.555,3.32
22.1,24.1,27.4,400,32.8,196,274,931,16.7,24.4,40
27.433,33.233,7.9267,134.33,17.487,4.99,19.8,32.7,8.8867,19.133,19.433
31.925,18.758,15.745,13.602,8.195,32.775,67.875,1106.5,8.37,16.76,22.225
24.55,22.6,16.05,31.2,32.1,8.865,113,379.5,16.25,49.25,20.1
31.025,19.975,4.2975,4.36,9.11,12.743,36.25,498,20.2,33.975,14.14
52.071,24.571,12.694,157.57,15.187,23.271,39.086,475.29,8.0243,19.843,22.186
34.325,1.395,25.15,27.675,28.7,15.773,24.125,422,1.575,121.5,3.8825
20.7,11.9,77.7,294,79.9,6.61,19.5,478,9.82,24.6,109
32.8,15.55,23.9,34.633,8.6767,22.633,32.933,848,2.1867,105.57,10.187
70.867,49.967,9.1633,15.69,9.2667,18.57,36.033,445,45.833,94.067,64.967
54.267,33.4,24.467,36.75,16.577,18.513,30.4,263.67,16.62,37.667,11.02
77.725,26.2,21.025,78.425,38.95,13.637,27.325,543.5,22.325,32.525,14.555
608,950.33,434,882.67,68.567,45.3,235.33,522,60.9,364,99.867
16.233,16.887,6.68,7.6867,23.51,8.4533,20.8,353,17.333,44.367,21.467
80.95,43.777,19.425,284,68.95,35.275,58.975,834.25,10.675,26.248,19.142
23.412,17.876,9.0833,100.31,16.062,11.199,22,504.89,13.324,28.022,24.544
26.3,10.98,14.91,12.16,5.435,55.55,92,914,42.25,72.2,109
27.6,22,15.6,52.25,50.85,3.495,6.035,206.5,28.05,45.6,13.305
